,sampling/learner/mean_reward,sampling/learner/learner/mean_reward,sampling/learner/partner/mean_reward,sampling/learner/episodes,sampling/learner/samples,sampling/partner/mean_reward,sampling/partner/response/mean_reward,sampling/partner/partner/mean_reward,sampling/partner/episodes,sampling/partner/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/learner/mean_reward,eval/learner/learner/mean_reward,eval/learner/partner/mean_reward,eval/learner/episodes,eval/learner/samples,eval/partner/mean_reward,eval/partner/response/mean_reward,eval/partner/partner/mean_reward,eval/partner/episodes,eval/partner/samples,total_time_s
0,1.98,0.99,0.99,100,1000,0.04,0.02,0.02,100,1000,223.11177946408648,2231.1177946408648,0.896411657333374,1,200,2000,2.248746156692505,2.0,1.0,1.0,10,100,0.0,0.0,0.0,10,100,3.238213062286377
1,2.16,1.08,1.08,100,1000,0.1,0.05,0.05,100,1000,216.6950001278687,2166.9500012786866,1.8193678855895996,2,400,4000,4.543192148208618,2.0,1.0,1.0,10,100,0.0,0.0,0.0,10,100,6.56223201751709
2,2.04,1.02,1.02,100,1000,0.04,0.02,0.02,100,1000,194.894406159964,1948.94406159964,2.845564603805542,3,600,6000,5.853772163391113,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,9.008922576904297
3,0.04,0.02,0.02,100,1000,0.04,0.02,0.02,100,1000,206.83058553124215,2068.3058553124215,3.812539577484131,4,800,8000,6.36960506439209,2.0,1.0,1.0,10,100,0.0,0.0,0.0,10,100,10.57029914855957
4,1.86,0.93,0.93,100,1000,0.08,0.04,0.04,100,1000,202.24887924919702,2022.4887924919701,4.801420211791992,5,1000,10000,6.939899206161499,4.0,2.0,2.0,10,100,6.0,3.0,3.0,10,100,12.220731258392334
5,4.0,2.0,2.0,100,1000,5.84,2.92,2.92,100,1000,241.38732981023924,2413.8732981023923,5.629964113235474,6,1200,12000,7.5962324142456055,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,13.790058374404907
6,4.0,2.0,2.0,100,1000,2.12,1.06,1.06,100,1000,223.70438600023522,2237.043860002352,6.524001121520996,7,1400,14000,7.99934983253479,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,15.15844178199768
7,0.1,0.05,0.05,100,1000,2.14,1.07,1.07,100,1000,230.33198570880987,2303.3198570880986,7.392313003540039,8,1600,16000,8.267022609710693,0.0,0.0,0.0,10,100,6.0,3.0,3.0,10,100,16.36731791496277
8,0.08,0.04,0.04,100,1000,5.7,2.85,2.85,100,1000,237.67842298139567,2376.7842298139567,8.23378610610962,9,1800,18000,8.605064868927002,10.0,5.0,5.0,10,100,18.0,9.0,9.0,10,100,17.614337921142578
9,9.4,4.7,4.7,100,1000,17.32,8.66,8.66,100,1000,270.5902200402243,2705.902200402243,8.97291111946106,10,2000,20000,9.014341592788696,12.0,6.0,6.0,10,100,20.0,10.0,10.0,10,100,18.832451581954956
10,11.62,5.81,5.81,100,1000,19.48,9.74,9.74,100,1000,238.0937081173625,2380.937081173625,9.81291651725769,11,2200,22000,9.339776754379272,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,20.085010766983032
11,19.62,9.81,9.81,100,1000,19.44,9.72,9.72,100,1000,219.33851274270148,2193.3851274270146,10.724749088287354,12,2400,24000,9.67460036277771,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,21.414610862731934
12,19.74,9.87,9.87,100,1000,19.72,9.86,9.86,100,1000,257.5116866468318,2575.116866468318,11.501412868499756,13,2600,26000,9.969099283218384,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,22.586809158325195
13,19.56,9.78,9.78,100,1000,19.46,9.73,9.73,100,1000,223.4477394470682,2234.477394470682,12.396476745605469,14,2800,28000,10.206918716430664,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,23.835735082626343
14,19.76,9.88,9.88,100,1000,19.3,9.65,9.65,100,1000,242.93772319444005,2429.3772319444006,13.219732999801636,15,3000,30000,10.463249921798706,20.0,10.0,10.0,10,100,18.0,9.0,9.0,10,100,25.019413948059082
15,19.44,9.72,9.72,100,1000,17.3,8.65,8.65,100,1000,219.62299737482095,2196.2299737482094,14.13038444519043,16,3200,32000,10.752417802810669,20.0,10.0,10.0,10,100,18.0,9.0,9.0,10,100,26.28830361366272
16,19.5,9.75,9.75,100,1000,17.48,8.74,8.74,100,1000,259.82844140872066,2598.2844140872066,14.900123119354248,17,3400,34000,11.142337083816528,20.0,10.0,10.0,10,100,18.0,9.0,9.0,10,100,27.527843475341797
17,19.56,9.78,9.78,100,1000,17.16,8.58,8.58,100,1000,250.40680694162853,2504.068069416285,15.69882345199585,18,3600,36000,11.457043170928955,2.0,1.0,1.0,10,100,6.0,3.0,3.0,10,100,28.745342016220093
18,2.16,1.08,1.08,100,1000,5.8,2.9,2.9,100,1000,237.27203326093309,2372.720332609331,16.5417377948761,19,3800,38000,11.747289180755615,2.0,1.0,1.0,10,100,6.0,3.0,3.0,10,100,29.967161655426025
19,2.02,1.01,1.01,100,1000,5.74,2.87,2.87,100,1000,215.49460364891107,2154.9460364891106,17.46983528137207,20,4000,40000,12.060712337493896,2.0,1.0,1.0,10,100,6.0,3.0,3.0,10,100,31.296204805374146
20,2.26,1.13,1.13,100,1000,5.78,2.89,2.89,100,1000,245.68243248982034,2456.8243248982035,18.283894300460815,21,4200,42000,12.326374769210815,4.0,2.0,2.0,10,100,6.0,3.0,3.0,10,100,32.44374465942383
21,3.98,1.99,1.99,100,1000,5.88,2.94,2.94,100,1000,247.83098608193666,2478.3098608193663,19.090895891189575,22,4400,44000,12.580507040023804,2.0,1.0,1.0,10,100,6.0,3.0,3.0,10,100,33.60399842262268
22,2.2,1.1,1.1,100,1000,5.84,2.92,2.92,100,1000,219.51541062866406,2195.1541062866404,20.001993656158447,23,4600,46000,12.900877475738525,2.0,1.0,1.0,10,100,6.0,3.0,3.0,10,100,34.90329885482788
23,2.04,1.02,1.02,100,1000,5.82,2.91,2.91,100,1000,254.4307721238334,2544.307721238334,20.78806209564209,24,4800,48000,13.301666021347046,4.0,2.0,2.0,10,100,6.0,3.0,3.0,10,100,36.1701762676239
24,4.02,2.01,2.01,100,1000,5.84,2.92,2.92,100,1000,269.91667232438107,2699.166723243811,21.52903151512146,25,5000,50000,13.767828702926636,2.0,1.0,1.0,10,100,6.0,3.0,3.0,10,100,37.47564220428467
25,2.06,1.03,1.03,100,1000,5.94,2.97,2.97,100,1000,220.22476629723673,2202.2476629723674,22.43719458580017,26,5200,52000,14.155588865280151,6.0,3.0,3.0,10,100,6.0,3.0,3.0,10,100,38.839420318603516
26,5.78,2.89,2.89,100,1000,5.9,2.95,2.95,100,1000,262.3812910801206,2623.812910801206,23.19944405555725,27,5400,54000,14.509172677993774,4.0,2.0,2.0,10,100,6.0,3.0,3.0,10,100,40.02321434020996
27,4.04,2.02,2.02,100,1000,5.92,2.96,2.96,100,1000,209.8449891257743,2098.449891257743,24.152528524398804,28,5600,56000,14.774505138397217,6.0,3.0,3.0,10,100,6.0,3.0,3.0,10,100,41.310762882232666
28,5.9,2.95,2.95,100,1000,5.76,2.88,2.88,100,1000,264.6959167902803,2646.959167902803,24.90811252593994,29,5800,58000,15.145782470703125,6.0,3.0,3.0,10,100,6.0,3.0,3.0,10,100,42.507317304611206
29,6.0,3.0,3.0,100,1000,5.84,2.92,2.92,100,1000,258.6891258834744,2586.8912588347434,25.681241273880005,30,6000,60000,15.545457363128662,6.0,3.0,3.0,10,100,6.0,3.0,3.0,10,100,43.74849343299866
30,6.08,3.04,3.04,100,1000,5.78,2.89,2.89,100,1000,256.10949994183915,2561.0949994183916,26.462157249450684,31,6200,62000,15.854283809661865,4.0,2.0,2.0,10,100,0.0,0.0,0.0,10,100,44.9066424369812
31,3.98,1.99,1.99,100,1000,0.02,0.01,0.01,100,1000,251.3842060769555,2513.8420607695552,27.257752180099487,32,6400,64000,16.232372522354126,6.0,3.0,3.0,10,100,0.0,0.0,0.0,10,100,46.14813041687012
32,6.06,3.03,3.03,100,1000,0.0,0.0,0.0,100,1000,257.43052748872134,2574.3052748872137,28.034660816192627,33,6600,66000,16.627158403396606,6.0,3.0,3.0,10,100,0.0,0.0,0.0,10,100,47.4115936756134
33,6.06,3.03,3.03,100,1000,0.04,0.02,0.02,100,1000,256.68785891391695,2566.8785891391694,28.813817262649536,34,6800,68000,17.07168984413147,6.0,3.0,3.0,10,100,6.0,3.0,3.0,10,100,48.7202422618866
34,5.88,2.94,2.94,100,1000,5.78,2.89,2.89,100,1000,274.72233375230803,2747.2233375230803,29.54182505607605,35,7000,70000,17.47020936012268,6.0,3.0,3.0,10,100,6.0,3.0,3.0,10,100,49.948434829711914
35,6.06,3.03,3.03,100,1000,5.88,2.94,2.94,100,1000,211.49994226278451,2114.999422627845,30.487451791763306,36,7200,72000,17.894134044647217,8.0,4.0,4.0,10,100,6.0,3.0,3.0,10,100,51.392475605010986
36,7.82,3.91,3.91,100,1000,5.9,2.95,2.95,100,1000,267.0674723106316,2670.674723106316,31.236326217651367,37,7400,74000,18.291996955871582,8.0,4.0,4.0,10,100,6.0,3.0,3.0,10,100,52.646177768707275
37,7.78,3.89,3.89,100,1000,5.9,2.95,2.95,100,1000,252.01171162672765,2520.1171162672763,32.029940128326416,38,7600,76000,18.787426471710205,8.0,4.0,4.0,10,100,0.0,0.0,0.0,10,100,54.02946615219116
38,8.02,4.01,4.01,100,1000,0.04,0.02,0.02,100,1000,219.07696100540366,2190.7696100540365,32.94286131858826,39,7800,78000,19.0622878074646,8.0,4.0,4.0,10,100,0.0,0.0,0.0,10,100,55.30045771598816
39,7.96,3.98,3.98,100,1000,0.06,0.03,0.03,100,1000,248.06704776955448,2480.670477695545,33.74909496307373,40,8000,80000,19.30416965484619,8.0,4.0,4.0,10,100,6.0,3.0,3.0,10,100,56.42290711402893
40,7.94,3.97,3.97,100,1000,5.84,2.92,2.92,100,1000,238.24822427337145,2382.4822427337144,34.588555574417114,41,8200,82000,19.568167448043823,8.0,4.0,4.0,10,100,6.0,3.0,3.0,10,100,57.595077991485596
41,7.92,3.96,3.96,100,1000,5.76,2.88,2.88,100,1000,239.12500502416876,2391.2500502416874,35.4249382019043,42,8400,84000,19.86475372314453,8.0,4.0,4.0,10,100,6.0,3.0,3.0,10,100,58.80928444862366
42,7.94,3.97,3.97,100,1000,5.86,2.93,2.93,100,1000,220.0187322352603,2200.187322352603,36.33395171165466,43,8600,86000,20.204999685287476,8.0,4.0,4.0,10,100,6.0,3.0,3.0,10,100,60.150142431259155
43,7.84,3.92,3.92,100,1000,5.76,2.88,2.88,100,1000,264.798773200569,2647.9877320056894,37.08924221992493,44,8800,88000,20.53593373298645,4.0,2.0,2.0,10,100,6.0,3.0,3.0,10,100,61.312010526657104
44,3.98,1.99,1.99,100,1000,5.84,2.92,2.92,100,1000,263.2031459093358,2632.031459093358,37.849111557006836,45,9000,90000,20.846293210983276,4.0,2.0,2.0,10,100,6.0,3.0,3.0,10,100,62.471171379089355
45,3.94,1.97,1.97,100,1000,5.9,2.95,2.95,100,1000,265.12642371072343,2651.2642371072343,38.60346865653992,46,9200,92000,21.120590448379517,4.0,2.0,2.0,10,100,6.0,3.0,3.0,10,100,63.58136487007141
46,4.04,2.02,2.02,100,1000,5.74,2.87,2.87,100,1000,215.56964029102363,2155.696402910236,39.531243085861206,47,9400,94000,21.519613027572632,8.0,4.0,4.0,10,100,6.0,3.0,3.0,10,100,64.99347972869873
47,7.88,3.94,3.94,100,1000,5.8,2.9,2.9,100,1000,259.68671446438077,2596.867144643808,40.3014018535614,48,9600,96000,21.759944200515747,4.0,2.0,2.0,10,100,6.0,3.0,3.0,10,100,66.09141659736633
48,4.04,2.02,2.02,100,1000,5.86,2.93,2.93,100,1000,219.8384299411448,2198.384299411448,41.21116089820862,49,9800,98000,22.06193780899048,4.0,2.0,2.0,10,100,6.0,3.0,3.0,10,100,67.40285634994507
49,4.0,2.0,2.0,100,1000,5.84,2.92,2.92,100,1000,246.0970135176326,2460.970135176326,42.02384853363037,50,10000,100000,22.329957008361816,4.0,2.0,2.0,10,100,6.0,3.0,3.0,10,100,68.55316185951233
50,3.98,1.99,1.99,100,1000,5.78,2.89,2.89,100,1000,240.39625252042418,2403.962525204242,42.85580825805664,51,10200,102000,22.62294316291809,4.0,2.0,2.0,10,100,6.0,3.0,3.0,10,100,69.76144480705261
51,4.08,2.04,2.04,100,1000,5.88,2.94,2.94,100,1000,256.8394624765392,2568.394624765392,43.63450479507446,52,10400,104000,22.94643211364746,4.0,2.0,2.0,10,100,6.0,3.0,3.0,10,100,70.93864107131958
52,4.02,2.01,2.01,100,1000,5.76,2.88,2.88,100,1000,239.09440295146746,2390.9440295146746,44.47099447250366,53,10600,106000,23.26303219795227,4.0,2.0,2.0,10,100,6.0,3.0,3.0,10,100,72.17407178878784
53,4.16,2.08,2.08,100,1000,5.92,2.96,2.96,100,1000,227.54858046072263,2275.4858046072263,45.3499276638031,54,10800,108000,23.567607402801514,4.0,2.0,2.0,10,100,6.0,3.0,3.0,10,100,73.44083952903748
54,3.9,1.95,1.95,100,1000,5.8,2.9,2.9,100,1000,271.5083220267009,2715.083220267009,46.08655333518982,55,11000,110000,23.998698472976685,4.0,2.0,2.0,10,100,6.0,3.0,3.0,10,100,74.68634343147278
55,4.1,2.05,2.05,100,1000,5.86,2.93,2.93,100,1000,216.64798983677423,2166.4798983677424,47.00970983505249,56,11200,112000,24.423831462860107,8.0,4.0,4.0,10,100,6.0,3.0,3.0,10,100,76.1207435131073
56,7.78,3.89,3.89,100,1000,6.0,3.0,3.0,100,1000,284.5503866660425,2845.503866660425,47.71257305145264,57,11400,114000,24.86159896850586,8.0,4.0,4.0,10,100,6.0,3.0,3.0,10,100,77.3367531299591
57,7.74,3.87,3.87,100,1000,5.86,2.93,2.93,100,1000,224.15905695413224,2241.590569541322,48.60479664802551,58,11600,116000,25.260454654693604,8.0,4.0,4.0,10,100,6.0,3.0,3.0,10,100,78.70730900764465
58,7.7,3.85,3.85,100,1000,5.78,2.89,2.89,100,1000,237.3252653872552,2373.252653872552,49.447521924972534,59,11800,118000,25.63765597343445,6.0,3.0,3.0,10,100,6.0,3.0,3.0,10,100,80.01025438308716
59,5.96,2.98,2.98,100,1000,5.78,2.89,2.89,100,1000,221.89871539267116,2218.9871539267115,50.34883403778076,60,12000,120000,25.926653385162354,4.0,2.0,2.0,10,100,6.0,3.0,3.0,10,100,81.29786396026611
60,4.02,2.01,2.01,100,1000,5.78,2.89,2.89,100,1000,222.38962978044725,2223.8962978044724,51.24815654754639,61,12200,122000,26.312962532043457,4.0,2.0,2.0,10,100,6.0,3.0,3.0,10,100,82.67020416259766
61,3.84,1.92,1.92,100,1000,5.82,2.91,2.91,100,1000,254.36288050844632,2543.6288050844632,52.03443479537964,62,12400,124000,26.658225536346436,4.0,2.0,2.0,10,100,6.0,3.0,3.0,10,100,83.88719320297241
62,3.92,1.96,1.96,100,1000,5.82,2.91,2.91,100,1000,216.0179002717539,2160.179002717539,52.96028399467468,63,12600,126000,27.180018663406372,4.0,2.0,2.0,10,100,6.0,3.0,3.0,10,100,85.42421388626099
63,3.96,1.98,1.98,100,1000,5.96,2.98,2.98,100,1000,247.54262113526715,2475.4262113526715,53.76822566986084,64,12800,128000,27.594385862350464,4.0,2.0,2.0,10,100,6.0,3.0,3.0,10,100,86.73467755317688
64,4.04,2.02,2.02,100,1000,5.76,2.88,2.88,100,1000,258.5042600189334,2585.0426001893343,54.54190731048584,65,13000,130000,27.858847618103027,4.0,2.0,2.0,10,100,6.0,3.0,3.0,10,100,87.87945055961609
65,3.96,1.98,1.98,100,1000,5.84,2.92,2.92,100,1000,223.72813188014823,2237.2813188014825,55.43584942817688,66,13200,132000,28.094432830810547,4.0,2.0,2.0,10,100,6.0,3.0,3.0,10,100,89.11399555206299
66,4.02,2.01,2.01,100,1000,5.84,2.92,2.92,100,1000,236.14582101736903,2361.45821017369,56.28278374671936,67,13400,134000,28.36200523376465,4.0,2.0,2.0,10,100,6.0,3.0,3.0,10,100,90.32285356521606
67,3.8,1.9,1.9,100,1000,5.88,2.94,2.94,100,1000,213.33848753771872,2133.384875377187,57.220261096954346,68,13600,136000,28.72931981086731,4.0,2.0,2.0,10,100,6.0,3.0,3.0,10,100,91.7146954536438
68,3.94,1.97,1.97,100,1000,5.76,2.88,2.88,100,1000,237.83327700748717,2378.332770074872,58.06118631362915,69,13800,138000,29.037166833877563,4.0,2.0,2.0,10,100,6.0,3.0,3.0,10,100,92.95031690597534
69,4.02,2.01,2.01,100,1000,5.64,2.82,2.82,100,1000,257.5868064191826,2575.8680641918263,58.837623596191406,70,14000,140000,29.337496280670166,4.0,2.0,2.0,10,100,6.0,3.0,3.0,10,100,94.13273644447327
70,4.0,2.0,2.0,100,1000,5.76,2.88,2.88,100,1000,228.0811494587272,2280.8114945872717,59.71450448036194,71,14200,142000,29.552542448043823,4.0,2.0,2.0,10,100,6.0,3.0,3.0,10,100,95.30474019050598
71,4.08,2.04,2.04,100,1000,5.94,2.97,2.97,100,1000,267.7817258283697,2677.8172582836974,60.46138143539429,72,14400,144000,29.949108362197876,8.0,4.0,4.0,10,100,6.0,3.0,3.0,10,100,96.53632164001465
72,7.66,3.83,3.83,100,1000,5.8,2.9,2.9,100,1000,217.89803381278855,2178.9803381278857,61.379241943359375,73,14600,146000,30.227580785751343,8.0,4.0,4.0,10,100,6.0,3.0,3.0,10,100,97.81647443771362
73,7.82,3.91,3.91,100,1000,5.88,2.94,2.94,100,1000,226.23096539790893,2262.3096539790895,62.2632942199707,74,14800,148000,30.52874255180359,8.0,4.0,4.0,10,100,6.0,3.0,3.0,10,100,99.08874821662903
74,7.82,3.91,3.91,100,1000,5.78,2.89,2.89,100,1000,216.21695185062418,2162.1695185062417,63.18829107284546,75,15000,150000,30.852320432662964,8.0,4.0,4.0,10,100,6.0,3.0,3.0,10,100,100.40732860565186
75,7.68,3.84,3.84,100,1000,5.92,2.96,2.96,100,1000,249.61466966095276,2496.1466966095277,63.98952603340149,76,15200,152000,31.12919783592224,8.0,4.0,4.0,10,100,6.0,3.0,3.0,10,100,101.55976343154907
76,7.66,3.83,3.83,100,1000,5.88,2.94,2.94,100,1000,263.333857577096,2633.3385757709602,64.74901819229126,77,15400,154000,31.398801565170288,6.0,3.0,3.0,10,100,6.0,3.0,3.0,10,100,102.69279336929321
77,6.02,3.01,3.01,100,1000,5.84,2.92,2.92,100,1000,242.65430920272374,2426.5430920272374,65.57323598861694,78,15600,156000,31.61640954017639,8.0,4.0,4.0,10,100,6.0,3.0,3.0,10,100,103.80363297462463
78,7.76,3.88,3.88,100,1000,5.82,2.91,2.91,100,1000,211.0132479950415,2110.132479950415,66.52104377746582,79,15800,158000,31.85764217376709,6.0,3.0,3.0,10,100,6.0,3.0,3.0,10,100,105.07036280632019
79,6.0,3.0,3.0,100,1000,5.82,2.91,2.91,100,1000,228.91611110959505,2289.1611110959507,67.3947262763977,80,16000,160000,32.158079862594604,8.0,4.0,4.0,10,100,6.0,3.0,3.0,10,100,106.347487449646
80,7.36,3.68,3.68,100,1000,5.82,2.91,2.91,100,1000,255.3933161703278,2553.933161703278,68.17783212661743,81,16200,162000,32.45842742919922,8.0,4.0,4.0,10,100,6.0,3.0,3.0,10,100,107.5293869972229
81,7.42,3.71,3.71,100,1000,5.76,2.88,2.88,100,1000,235.5138591601176,2355.138591601176,69.02703905105591,82,16400,164000,32.78166151046753,2.0,1.0,1.0,10,100,6.0,3.0,3.0,10,100,108.79394674301147
82,2.28,1.14,1.14,100,1000,5.88,2.94,2.94,100,1000,227.6627047506354,2276.627047506354,69.90553164482117,83,16600,166000,33.080201864242554,16.0,8.0,8.0,10,100,18.0,9.0,9.0,10,100,110.04462194442749
83,15.72,7.86,7.86,100,1000,17.46,8.73,8.73,100,1000,251.91839612768106,2519.1839612768104,70.69943952560425,84,16800,168000,33.3454852104187,2.0,1.0,1.0,10,100,6.0,3.0,3.0,10,100,111.2087242603302
84,2.16,1.08,1.08,100,1000,5.82,2.91,2.91,100,1000,234.68130082574527,2346.8130082574526,71.55165910720825,85,17000,170000,33.58453297615051,16.0,8.0,8.0,10,100,18.0,9.0,9.0,10,100,112.37709355354309
85,15.64,7.82,7.82,100,1000,17.4,8.7,8.7,100,1000,244.182400463878,2441.82400463878,72.37071895599365,86,17200,172000,33.884515047073364,8.0,4.0,4.0,10,100,6.0,3.0,3.0,10,100,113.5982027053833
86,7.78,3.89,3.89,100,1000,5.76,2.88,2.88,100,1000,223.42214883076758,2234.221488307676,73.26588535308838,87,17400,174000,34.08932185173035,8.0,4.0,4.0,10,100,6.0,3.0,3.0,10,100,114.794118642807
87,7.4,3.7,3.7,100,1000,5.9,2.95,2.95,100,1000,210.7312406769238,2107.312406769238,74.21496152877808,88,17600,176000,34.33102488517761,6.0,3.0,3.0,10,100,6.0,3.0,3.0,10,100,116.05382990837097
88,5.92,2.96,2.96,100,1000,5.82,2.91,2.91,100,1000,248.37649109841487,2483.7649109841486,75.0201907157898,89,17800,178000,34.652944564819336,2.0,1.0,1.0,10,100,6.0,3.0,3.0,10,100,117.25670409202576
89,2.16,1.08,1.08,100,1000,5.86,2.93,2.93,100,1000,248.31671644185687,2483.1671644185685,75.82561373710632,90,18000,180000,35.054261684417725,6.0,3.0,3.0,10,100,6.0,3.0,3.0,10,100,118.56155800819397
90,5.84,2.92,2.92,100,1000,5.8,2.9,2.9,100,1000,237.8204659332983,2378.204659332983,76.66658425331116,91,18200,182000,35.33248496055603,8.0,4.0,4.0,10,100,6.0,3.0,3.0,10,100,119.75028848648071
91,7.72,3.86,3.86,100,1000,5.8,2.9,2.9,100,1000,238.1956595196111,2381.956595196111,77.5062301158905,92,18400,184000,35.72330379486084,8.0,4.0,4.0,10,100,6.0,3.0,3.0,10,100,121.08101749420166
92,7.86,3.93,3.93,100,1000,5.8,2.9,2.9,100,1000,259.7376926139893,2597.376926139893,78.27623772621155,93,18600,186000,36.07990074157715,16.0,8.0,8.0,10,100,18.0,9.0,9.0,10,100,122.27604293823242
93,15.36,7.68,7.68,100,1000,17.26,8.63,8.63,100,1000,246.64099488965616,2466.4099488965617,79.08713293075562,94,18800,188000,36.42369341850281,8.0,4.0,4.0,10,100,6.0,3.0,3.0,10,100,123.49899625778198
94,7.8,3.9,3.9,100,1000,5.8,2.9,2.9,100,1000,261.6578070872061,2616.578070872061,79.85149002075195,95,19000,190000,36.79756283760071,8.0,4.0,4.0,10,100,6.0,3.0,3.0,10,100,124.70672965049744
95,7.6,3.8,3.8,100,1000,5.9,2.95,2.95,100,1000,228.97547181141738,2289.7547181141736,80.72494602203369,96,19200,192000,37.090129375457764,6.0,3.0,3.0,10,100,6.0,3.0,3.0,10,100,125.9407069683075
96,5.76,2.88,2.88,100,1000,5.82,2.91,2.91,100,1000,234.91493632020718,2349.149363202072,81.57631802558899,97,19400,194000,37.437591552734375,2.0,1.0,1.0,10,100,6.0,3.0,3.0,10,100,127.20714831352234
97,2.28,1.14,1.14,100,1000,5.86,2.93,2.93,100,1000,270.78876198334194,2707.8876198334196,82.31490111351013,98,19600,196000,37.90066361427307,6.0,3.0,3.0,10,100,6.0,3.0,3.0,10,100,128.4780011177063
